"FocalAOU","ENV","COMP","SHARED","NONE","n","migclass","Trophic.Group"
2881,0.199173278906953,0.000259808137577228,0.00428141900939953,0.79628549394607,204,"resid","granivore"
2890,0.188158819232976,8.12508653882937e-06,0.00478501128409078,0.807048044396395,1176,"resid","herbivore"
2940,0.38901822256768,0.018658353055832,-0.00824340347806005,0.600566827854549,207,"resid","granivore"
3000,0.0531015867130649,0.000205816864857149,0.000706166227676364,0.945986430194402,537,"resid","omnivore"
3120,0.371250505668194,0,0,0.628749494331806,171,"neotrop","granivore"
3160,0.252737455892352,0.00928144014608548,-0.00440603363781927,0.742387137599382,2556,"short","granivore"
3190,0.0584621214178017,0.359550023594373,0.27960509819958,0.302382756788245,228,"short","granivore"
3200,0.195630345149528,0.00891408288072151,0.0530601599021436,0.742395412067607,165,"resid","granivore"
3870,0.191883255321697,0.039370124110195,0.275219496983165,0.493527123584943,1578,"neotrop","insectivore"
3880,0.186864694920776,0.0124142737649624,0.0687685337409591,0.731952497573303,912,"neotrop","insectivore"
3930,0.0358724481143028,0.0230060996839389,0.0050405450770649,0.936080907124693,1977,"resid","insectivore"
3940,0.330011259319326,0.00817172662885429,-0.00372471299887134,0.665541727050691,2211,"resid","insectivore"
3960,0.093348971149132,0.130753756091398,-0.0495920527081577,0.825489325467627,177,"resid","insectivore"
4020,0.0270328539646174,0.425012310998064,0.0864727793757943,0.461482055661525,570,"short","insectivore"
4021,0.142357679566686,0.0162625813345808,1.81811071104272e-05,0.841361557991623,240,"short","insectivore"
4060,0.0849140365381016,0.0687093008661255,-0.0279176750855937,0.874294337681367,1161,"short","omnivore"
4090,0.386385940022141,0.0133654640904488,-0.00418231866833353,0.604430914555744,1530,"resid","insectivore"
4120,0.183210936746684,0.0353909645575857,-0.0134012924485557,0.794799391144286,1788,"resid","insectivore"
4290,0.061908773479315,0.000685748634441846,0.00273568756833934,0.934669790317904,264,"neotrop","nectarivore"
4320,0.31917058619296,0.00918057350514223,0.0695029768184264,0.602145863483471,222,"neotrop","nectarivore"
4330,0.205228874416007,0.00442055343096176,0.164057852994084,0.626292719158947,183,"neotrop","nectarivore"
4430,0.207364060116341,0.148141819957972,0.232821450066329,0.411672669859358,282,"neotrop","insectivore"
4440,0.171680402719384,0.0470604375906002,-0.0429923564212461,0.824251516111262,2037,"neotrop","insectivore"
4470,0.289317370481665,0.0597911132938944,-0.00732922105334196,0.658220737277782,858,"neotrop","insectivore"
4480,0.224592016838822,0.0602391326919446,0.00536134664822549,0.709807503821008,153,"neotrop","insectivore"
4520,0.129736880986221,0.150799080005859,-0.0208138061867389,0.740277845194659,1731,"neotrop","insectivore"
4540,0.106689628409481,0.26530567030576,-0.060589958918436,0.688594660203194,336,"neotrop","insectivore"
4560,0.123699870002714,0.0968426324826924,-0.0237918828795081,0.803249380394102,1641,"short","insectivore"
4570,0.102190928087993,0.0409799408400847,-0.0114266367864205,0.868255767858343,534,"short","insectivore"
4590,0.111972119322864,0.0222872395750329,0.00913971963624891,0.856600921465854,576,"neotrop","insectivore"
4610,0.193887018205811,0.0851585649289913,0.00287997211035854,0.71807444475484,1659,"neotrop","insectivore"
4620,0.148860455163865,0.169375872332135,-0.0354755278184847,0.717239200322485,711,"neotrop","insectivore"
4640,0.0982624910898586,0.0695614130702067,-0.00212277271994313,0.834298868559878,171,"neotrop","insectivore"
4641,0.0828376167252954,0.183131505258676,0.263469640482472,0.470561237533557,192,"neotrop","insectivore"
4650,0.150063903214435,0.172230607231113,-0.0312329740784244,0.708938463632876,918,"neotrop","insectivore"
4660,0.153331364741433,0.0320834640614929,-0.0152749848277883,0.829860156024863,1191,"neotrop","insectivore"
4670,0.269509368760812,0.00385843246498674,0.0579214218621642,0.668710776912037,903,"neotrop","insectivore"
4680,0.198654580713453,0.0769574038065527,-0.0106615746916313,0.735049590171625,303,"neotrop","insectivore"
4690,0.111291199028577,0.0267136415371142,-0.0172792002508245,0.879274359685134,321,"neotrop","insectivore"
4691,0.0613387467057055,0.00216650475255053,-0.000413999053692241,0.936908747595436,135,"neotrop","insectivore"
4750,0.227288585418402,0.0957370811207346,-0.0323210911630526,0.709295424623916,564,"resid","omnivore"
4770,0.315120389091667,0.0144590485140248,0.0415594040877035,0.628861158306604,1872,"short","omnivore"
4780,0.117549398511422,0.127291799345628,0.0905876495366506,0.664571152606299,357,"resid","omnivore"
4812,0.136571364039879,0.172448242641695,0.173862110098634,0.517118283219792,108,"resid","omnivore"
4840,0.0746164795917679,0.00178116469248422,0.0267449570505128,0.896857398665235,324,"resid","omnivore"
4880,0.443028941805523,0.00759063800326282,-0.0075894431080091,0.556969863299223,2355,"short","omnivore"
4900,0.10057961701608,0.149149549799914,0.121603765188288,0.628667067995719,558,"short","omnivore"
4910,0.0793411294265947,0.00487472762844751,-0.000354340918517905,0.916138483863476,246,"resid","omnivore"
4940,0.187073421945794,0.058644198491947,0.0770374913439931,0.677244888218266,906,"neotrop","insct/om"
4950,0.16255755565974,0.0094080055198234,-0.00573330552610165,0.833767744346538,2568,"short","insectivore"
4970,0.155790599515429,0.123780023333573,-0.0451771713824853,0.765606548533484,447,"neotrop","insectivore"
4980,0.0615535957099522,0.238678123720308,0.0922856214456746,0.607482659124065,2508,"short","insectivore"
5010,0.126166288984626,0.105128506206262,-0.0533721871177739,0.822077391926886,1638,"short","insct/om"
5011,0.336513601907154,0.0088787953043189,0.00227808611008098,0.652329516678446,1062,"short","insct/om"
5060,0.145390758922144,0.100972320930166,0.0871731719621522,0.666463748185537,1356,"neotrop","insct/om"
5070,0.142937252603523,0.0575146558558515,0.130137713429004,0.669410378111622,1425,"neotrop","insectivore"
5080,0.144594674840497,0.0472062845719211,-0.0223711318410641,0.830570172428646,546,"neotrop","insectivore"
5100,0.184438665899057,0.0535859542997349,-0.00789410050564673,0.769869480306855,786,"short","insectivore"
5110,0.325794694709545,0.0318707490247361,-0.0218104741314172,0.664145030397136,2034,"short","omnivore"
5120,0.227051561106297,0,0,0.772948438893703,327,"resid","omnivore"
5170,0.0443244693441059,0.013109810142555,-0.00993060600751613,0.952496326520855,684,"short","granivore"
5180,0.0521739783498118,0.241985406270842,0.0288928029988315,0.676947812380514,270,"short","granivore"
5190,0.141144417913951,0.0679498325328611,-0.0332074787058079,0.824113228258996,2139,"short","granivore"
5210,0.266833618394398,0.0250101543017328,0.0173896969336435,0.690766530370226,417,"short","granivore"
5220,0.443257623590578,0.00020187508006797,0.000736883751143861,0.55580361757821,141,"short","granivore"
5290,0.325299506528214,0.0336021375909876,0.116328700046615,0.524769655834184,2013,"short","granivore"
5300,0.235401739271164,0.00294885222973809,-0.000870300792097468,0.762519709291195,312,"short","granivore"
5330,0.136175562378611,0.00401264106740698,0.00411725575891424,0.855694540795068,666,"short","granivore"
5400,0.157675304784903,0.107700199402041,0.0997269703687344,0.634897525444321,1122,"short","insct/om"
5460,0.182923443205305,0.241502815055266,-0.0678499620633869,0.643423703802816,1293,"neotrop","insct/om"
5480,0.232576305400225,0.0146330556061299,0.0426508578477399,0.710139781145905,159,"short","insct/om"
5520,0.242351793845069,0.0242745328768827,0.00155227368438675,0.731821399593662,903,"neotrop","insct/om"
5540,0.333649953240158,0.00430965741154504,0.00122927835715286,0.660811110991144,327,"short","insct/om"
5580,0.0992521331861314,0.256077504829187,0.1555713744623,0.489098987522382,399,"short","insct/om"
5600,0.251331889561891,0.0175137437510451,0.017254715258844,0.713899651428219,2187,"neotrop","insct/om"
5610,0.347525371946578,0.00112869150726547,0.117817755185506,0.53352818136065,408,"neotrop","insct/om"
5620,0.0614911360795049,0,0,0.938508863920495,327,"neotrop","insct/om"
5630,0.229835328308993,0.0652774470225268,-0.0257171029174581,0.730604327585938,1422,"short","insct/om"
5730,0.4035749082531,0.0833746131508284,-0.0167874906747454,0.529837969270817,210,"short","insct/om"
5780,0.102673151841558,0.0382405633962815,0.176472035941154,0.682614248821006,204,"short","insct/om"
5810,0.269224972396149,0.107070307819313,-0.0129071238655109,0.636611843650049,1893,"short","insct/om"
5840,0.0726124573060393,0.0206147574476449,0.0177706316699522,0.889002153576364,624,"short","insct/om"
5850,0.131211285046493,0.0223445658130173,0.0255708999014421,0.820873249239048,249,"short","insct/om"
5870,0.150105019769311,0.0506991786351943,0.160371760453368,0.638824041142127,1428,"short","insct/om"
5880,0.0727563273001061,0.0835780661262608,-0.00681253918032072,0.850478145753954,513,"short","insct/om"
5900,0.0366411449591803,0.234504533147863,0.0110069879587913,0.717847333934165,264,"neotrop","insct/om"
5930,0.366861150569345,0.0862651369408139,-0.0699766413273868,0.616850353817228,1677,"resid","insct/om"
5950,0.203382131996103,0.070843978363778,-0.00176235243871091,0.727536242078829,1053,"neotrop","insectivore"
5960,0.0599081692431641,0.0587503862375668,0.0552243973485117,0.826117047170758,555,"neotrop","insectivore"
5970,0.28749042267709,0.0192167233996315,-0.00491619631979418,0.698209050243072,1128,"neotrop","insectivore"
5980,0.346631127644388,0.0169154428602525,0.095991731928988,0.540461697566372,1698,"neotrop","insct/om"
5990,0.131603802342176,0,0,0.868396197657824,420,"neotrop","insct/om"
6010,0.105734018873739,0.179565944953414,0.202189997987539,0.512510038185308,240,"neotrop","insct/om"
6040,0.450542561722572,0.243122674680026,-0.146092081909053,0.452426845506455,882,"neotrop","insct/om"
6050,0.30218774862846,0.235720248055271,0.14593630128105,0.316155702035218,210,"neotrop","insct/om"
6070,0.137321525225895,0.00439482307139827,0.022971887216959,0.835311764485747,528,"neotrop","insectivore"
6080,0.120697215939733,0.0251848062515901,0.0118217373964421,0.842296240412235,1194,"neotrop","insectivore"
6100,0.296928014141482,0.00192679013603281,0.0332869883244441,0.667858207398041,798,"neotrop","insectivore"
6120,0.031330925217966,0.244124383103479,0.00682776588263118,0.717716925795924,1770,"neotrop","insectivore"
6130,0.274221938203477,0.0046913779701484,0.0119046267476084,0.709182057078766,2466,"neotrop","insectivore"
6140,0.22575310948005,0.00107966437707407,0.00117742137723104,0.771989804765644,1977,"short","insectivore"
6150,0.161783387633309,0.0834712657137354,0.0153958142296462,0.739349532423309,579,"neotrop","insectivore"
6160,0.109481646628497,0.177262036648716,-0.062750523320216,0.776006840043002,843,"neotrop","insectivore"
6170,0.093116888751224,0.0194478550592099,-0.0191450225976128,0.906580278787179,1986,"neotrop","insectivore"
6190,0.241631334305736,0,0,0.758368665694264,1695,"short","insct/om"
6220,0.0825351946918896,0,0,0.91746480530811,906,"short","insectivore"
6240,0.156031458384309,0.323776846400161,-0.019012878533314,0.539204573748844,1869,"neotrop","insectivore"
6270,0.187640073013006,0.171930373810966,-0.0576195737433795,0.698049126919408,1686,"neotrop","insectivore"
6280,0.0369316754748666,0.000244088771507792,-0.000174955608926771,0.962999191362552,1209,"neotrop","insectivore"
6290,0.0342088867665993,0.0658001218821239,-0.0197820468878732,0.91977303823915,612,"neotrop","insectivore"
6291,0.223862105852938,0.0276074759059146,0.0830108640067275,0.66551955423442,207,"neotrop","insectivore"
6292,0.176907417266917,0.00627772294508563,0.0338396242703734,0.782975235517624,180,"neotrop","insectivore"
6310,0.248682378763457,0.0123178835577805,0.1346657243239,0.604334013354862,912,"neotrop","insectivore"
6330,0.26809073043812,0.000420865695366035,0.0408943794835706,0.690594024382943,348,"neotrop","insectivore"
6360,0.076641754037267,0.0142691391082485,-0.0131639873558108,0.922253094210295,993,"neotrop","insectivore"
6370,0.269032671280969,0.0180319407118034,-0.0173463632813126,0.730281751288541,405,"neotrop","insectivore"
6380,0.267075138761431,3.22144469439012e-06,0.00210164952943143,0.730819990264443,168,"neotrop","insectivore"
6390,0.0483890901971559,0.149570963213616,0.0113623584592045,0.790677588130024,453,"neotrop","insectivore"
6410,0.0814721582452708,0.0198100931006331,-0.00750686203440357,0.9062246106885,498,"neotrop","insectivore"
6450,0.0212990595561745,0.524893206177074,0.0146887165066236,0.439119017760128,468,"neotrop","insectivore"
6460,0.121577434961175,0.176116211237712,0.0962514949901432,0.60605485881097,444,"neotrop","insectivore"
6480,0.0229564526942616,0.233419379684433,0.0350371928479789,0.708586974773327,1134,"neotrop","insectivore"
6520,0.224968886580206,0.0971793522826525,-0.0307719964039002,0.708623757541041,1962,"neotrop","insectivore"
6540,0.10942337574607,0.177248451314485,-0.00629633026673054,0.719624503206176,336,"neotrop","insectivore"
6570,0.0115340782422977,0.30250564428484,0.06141398831504,0.624546289157822,402,"neotrop","insectivore"
6590,0.23502632330571,0.261379348266582,0.0871121419278555,0.416482186499853,651,"neotrop","insct/om"
6620,0.0556924549638351,0.40372355315793,0.0480015151612065,0.492582476717029,399,"neotrop","insct/om"
6630,0.140007200922715,0.0620138056871511,-0.0390359750913336,0.837014968481468,531,"neotrop","insectivore"
6650,0.130116329009748,0.0827022870726173,-0.0567909724466921,0.843972356364326,231,"neotrop","insectivore"
6670,0.247233657433469,0.440929363203779,-0.192454863431552,0.504291842794304,573,"neotrop","insectivore"
6710,0.0302235299096104,0.391490103414704,0.0811388386564757,0.497147528019209,915,"short","insct/om"
6730,0.0900845310130374,0.0881670026159426,0.0913164602217736,0.730432006149246,690,"neotrop","insectivore"
6740,0.0744609953751622,0.336729269981825,0.0142895450995924,0.57452018954342,1146,"neotrop","insectivore"
6760,0.11596114423903,0.00536548401673859,-0.00273112682314217,0.881404498567374,681,"neotrop","insectivore"
6770,0.177296029925639,0.0109092008037548,0.0136999829226712,0.798094786347935,672,"neotrop","insectivore"
6790,0.124992019787863,0.134909063941961,0.202840873682562,0.537258042587614,426,"neotrop","insectivore"
6800,0.210782967528659,0.0526546858451878,0.0141622334451279,0.722400113181025,342,"neotrop","insectivore"
6810,0.278201064145358,0.0228067717449822,0.0695061110968657,0.629486053012794,2256,"neotrop","insectivore"
6830,0.308454778817725,0,0,0.691545221182275,1182,"neotrop","insct/om"
6840,0.00814754251377253,0.268847603223278,0.105259939679868,0.617744914583082,678,"neotrop","insectivore"
6850,0.0271315020806512,0.318106455323978,0.0435857827109711,0.6111762598844,447,"neotrop","insectivore"
6860,0.121901681665374,0.0306764993969861,-0.0235169647138445,0.870938783651485,321,"neotrop","insectivore"
6870,0.246944964242792,0.0294862951285538,-0.0245454898418389,0.748114230470493,1140,"neotrop","insectivore"
6882,0.173859795863008,0.000997610973918955,0.00833289806152752,0.816809695101545,2229,"resid","insct/om"
7020,0.0861821369429682,0.142303726093437,-0.000662044418272223,0.772176181381867,219,"short","insectivore"
7030,0.438518747610482,0.0145569845321158,0.00355737749270686,0.543366890364695,1614,"resid","insectivore"
7040,0.314841048697258,0.0529591591080187,0.0777875066427004,0.554412285552023,1899,"neotrop","insct/om"
7050,0.306275719224439,0.0504720612387333,0.000155758476625176,0.643096461060203,1788,"short","omnivore"
7150,0.0909902822302905,0.083839420396924,0.0328923644891607,0.792277932883625,474,"short","insectivore"
7180,0.0827497648903821,0.119049988522012,0.382359589940985,0.41584065664662,1278,"resid","insectivore"
7190,0.141498546577298,0.00139789359883785,0.00655834198970162,0.850545217834162,414,"short","insectivore"
7210,0.266884801310119,0.00014461126985188,0.00691460303135814,0.72605598438867,1884,"neotrop","insectivore"
7221,0.0826207965613006,0.21872620143396,0.203927796020673,0.494725205984066,168,"short","insectivore"
7222,0.0495852368753523,0.3750855416371,0.167966902019935,0.407362319467613,411,"short","insectivore"
7240,0.201129063292269,0.0385071701082552,0.146453723721904,0.613910042877572,414,"short","insectivore"
7260,0.0129896420229635,0.00139061689818758,-0.000613359452348386,0.986233100531197,645,"short","insectivore"
7270,0.13292380108025,0.00555746087839257,-0.00552964943636354,0.867048387477721,1782,"resid","insectivore"
7280,0.039344152404443,0.011668367328016,0.00282332715942031,0.946164153108121,876,"short","insectivore"
7290,0.105812993180586,0,0,0.894187006819414,300,"resid","insectivore"
7310,0.215337308333936,0.0338772729356872,0.0662242035935526,0.684561215136825,1377,"resid","insectivore"
7350,0.3076256910213,0.00161610329933898,0.01316649102029,0.677591714659071,1344,"resid","insectivore"
7360,0.220638319340692,0.034003132461648,-0.033093189906841,0.778451738104501,840,"resid","insectivore"
7380,0.0364832421891462,0.0144112212364227,0.0830319979272197,0.866073538647211,333,"resid","insectivore"
7430,0.459558219394458,0.020209402142406,-0.0174265478600557,0.537658926323192,279,"resid","insectivore"
7480,0.0461017929424781,0.00649221000634968,-0.00436300346596162,0.951769000517134,480,"short","insectivore"
7510,0.221789778352455,0.00455668299565487,0.00778387576518475,0.765869662886705,1485,"neotrop","insectivore"
7540,0.229679667640876,0.00515379056692217,-0.00515300429915528,0.770319546091357,288,"short","insectivore"
7550,0.207907402249486,0.0762222270861754,-0.0151252811643815,0.73099565182872,1443,"neotrop","insectivore"
7560,0.156003674216071,0.00558905151585173,0.00362206980214311,0.834785204465934,774,"neotrop","insectivore"
7580,0.0726217695517792,0.168679716005124,0.0698591102335213,0.688839404209576,552,"neotrop","insectivore"
7590,0.0328573271584863,0.00183837311998613,0.00123721208012307,0.964067087641404,852,"short","insectivore"
7610,0.304898968729185,0.114046152844101,0.00350403105795027,0.577550847368763,2457,"short","insct/om"
7660,0.302502493678823,0.0261440864035561,-0.0138670842901327,0.685220504207754,1746,"short","insectivore"
7670,0.275334984119383,0.007423238892384,0.0296052322783246,0.687636544709908,249,"short","insectivore"
7680,0.0988351780267091,0.0220114092405115,0.0117953610343817,0.867358051698398,402,"short","insectivore"
